"CancerType","SampleType","Expression","PatientID"
"HNSC","Tumor",3.35662159100125,"HNSC_T_55"
"HNSC","Tumor",2.54624558905427,"HNSC_T_56"
"HNSC","Tumor",1.61530253994471,"HNSC_T_57"
"HNSC","Tumor",2.71173995303392,"HNSC_T_58"
"HNSC","Tumor",2.9714402495563,"HNSC_T_59"
"HNSC","Tumor",1.08341151675084,"HNSC_T_60"
"HNSC","Normal",3.00800949733712,"HNSC_N_1"
"HNSC","Normal",2.37533132154977,"HNSC_N_2"
"HNSC","Normal",4.10851663128028,"HNSC_N_3"
"HNSC","Normal",2.7237093232025,"HNSC_N_4"
"HNSC","Normal",1.81798328559203,"HNSC_N_5"
"HNSC","Normal",4.4134636503281,"HNSC_N_6"
"HNSC","Normal",4.44133155189403,"HNSC_N_7"
"HNSC","Normal",1.20058127972948,"HNSC_N_8"
"HNSC","Normal",2.55077629752596,"HNSC_N_9"
"HNSC","Normal",2.0065531978559,"HNSC_N_10"
"HNSC","Normal",2.32519165000483,"HNSC_N_11"
"HNSC","Normal",2.35758491561667,"HNSC_N_12"
"HNSC","Normal",1.16603036246638,"HNSC_N_13"
"HNSC","Normal",2.40402239695567,"HNSC_N_14"
"HNSC","Normal",3.57494862327506,"HNSC_N_15"
"HNSC","Normal",2.04427872945378,"HNSC_N_16"
"HNSC","Normal",2.04520936420286,"HNSC_N_17"
"HNSC","Normal",3.29440833783159,"HNSC_N_18"
"HNSC","Normal",2.89426772530798,"HNSC_N_19"
"HNSC","Normal",0.856754878056593,"HNSC_N_20"
"KICH","Tumor",0.806614516952216,"KICH_T_1"
"KICH","Tumor",0.652889066474305,"KICH_T_2"
"KICH","Tumor",2.5757776704395,"KICH_T_3"
"KICH","Tumor",2.23688242800415,"KICH_T_4"
"KICH","Tumor",2.83189231908049,"KICH_T_5"
"KICH","Tumor",2.7696768220183,"KICH_T_6"
"KICH","Tumor",0,"KICH_T_7"
"KICH","Tumor",1.17608787609422,"KICH_T_8"
"KICH","Tumor",3.29349123991383,"KICH_T_9"
"KICH","Tumor",3.15145871451105,"KICH_T_10"
"KICH","Tumor",1.53725165498978,"KICH_T_11"
"KICH","Tumor",2.52082422371035,"KICH_T_12"
"KICH","Tumor",1.52227085049746,"KICH_T_13"
"KICH","Tumor",0.135090251864741,"KICH_T_14"
"KICH","Tumor",2.30519153504464,"KICH_T_15"
"KICH","Tumor",0.55466808512459,"KICH_T_16"
"KICH","Tumor",2.15400678560791,"KICH_T_17"
"KICH","Tumor",4.13266366065859,"KICH_T_18"
"KICH","Tumor",1.30903011137438,"KICH_T_19"
"KICH","Tumor",1.26905692093439,"KICH_T_20"
"KICH","Tumor",0,"KICH_T_21"
"KICH","Tumor",2.44074334474627,"KICH_T_22"
"KICH","Tumor",1.57721757128101,"KICH_T_23"
"KICH","Tumor",0.295339557528351,"KICH_T_24"
"KICH","Tumor",1.41374055418117,"KICH_T_25"
"KICH","Tumor",3.58606259603639,"KICH_T_26"
"KICH","Tumor",2.36814494895628,"KICH_T_27"
"KICH","Tumor",0.961061764046578,"KICH_T_28"
"KICH","Tumor",2.77418732523329,"KICH_T_29"
"KICH","Tumor",1.2101752380458,"KICH_T_30"
"KICH","Tumor",1.775197213966,"KICH_T_31"
"KICH","Tumor",1.01709935595996,"KICH_T_32"
"KICH","Tumor",0,"KICH_T_33"
"KICH","Tumor",2.78797325009181,"KICH_T_34"
"KICH","Tumor",2.20803907515009,"KICH_T_35"
"KICH","Tumor",1.01168753538776,"KICH_T_36"
"KICH","Tumor",0,"KICH_T_37"
"KICH","Tumor",1.8498880688217,"KICH_T_38"
"KICH","Tumor",3.27536412393501,"KICH_T_39"
"KICH","Tumor",1.48119624649211,"KICH_T_40"
"KICH","Tumor",0.75223029265051,"KICH_T_41"
"KICH","Tumor",1.94619733600405,"KICH_T_42"
"KICH","Tumor",2.67181844800721,"KICH_T_43"
"KICH","Tumor",1.8284971704433,"KICH_T_44"
"KICH","Tumor",0.877842270775733,"KICH_T_45"
"KICH","Tumor",0.144063808006202,"KICH_T_46"
"KICH","Tumor",0.504148254513055,"KICH_T_47"
"KICH","Tumor",1.50388979636608,"KICH_T_48"
"KICH","Tumor",2.33468731154756,"KICH_T_49"
"KICH","Tumor",3.60414889501817,"KICH_T_50"
"KICH","Tumor",0.799824435066453,"KICH_T_51"
"KICH","Tumor",1.2718281089005,"KICH_T_52"
"KICH","Tumor",2.71780876415506,"KICH_T_53"
"KICH","Tumor",1.54251988083448,"KICH_T_54"
"KICH","Tumor",0.636692838083785,"KICH_T_55"
"KICH","Tumor",2.32541592696129,"KICH_T_56"
"KICH","Tumor",4.48825580317983,"KICH_T_57"
"KICH","Tumor",4.11893893428717,"KICH_T_58"
"KICH","Tumor",1.63064532771293,"KICH_T_59"
"KICH","Tumor",1.66133171177986,"KICH_T_60"
"KICH","Tumor",1.6046925807187,"KICH_T_61"
"KICH","Tumor",0.148669967103165,"KICH_T_62"
"KICH","Tumor",2.79428085325328,"KICH_T_63"
"KICH","Tumor",2.60279789160872,"KICH_T_64"
"KICH","Tumor",2.2048373143865,"KICH_T_65"
"KICH","Tumor",1.70400164302576,"KICH_T_66"
"KICH","Tumor",0,"KICH_T_67"
"KICH","Tumor",2.45311269135085,"KICH_T_68"
"KICH","Tumor",2.45154643884301,"KICH_T_69"
"KICH","Tumor",0.843776155381155,"KICH_T_70"
"KICH","Tumor",3.2682936648348,"KICH_T_71"
"KICH","Tumor",2.56568367685778,"KICH_T_72"
"KICH","Tumor",2.02092895909561,"KICH_T_73"
"KICH","Tumor",0.655626303966954,"KICH_T_74"
"KICH","Tumor",2.36298720148641,"KICH_T_75"
"KICH","Tumor",0,"KICH_T_76"
"KICH","Tumor",2.03971236666913,"KICH_T_77"
"KICH","Tumor",2.33542115564691,"KICH_T_78"
"KICH","Tumor",1.21534049047767,"KICH_T_79"
"KICH","Tumor",2.23731973368917,"KICH_T_80"
"KICH","Tumor",0.555326210905817,"KICH_T_81"
"KICH","Tumor",0.526329087566676,"KICH_T_82"
"KICH","Tumor",2.14811941407973,"KICH_T_83"
"KICH","Tumor",1.28131834173031,"KICH_T_84"
"KICH","Tumor",2.1283447871627,"KICH_T_85"
"KICH","Normal",3.2294520204041,"KICH_N_1"
"KICH","Normal",0.557077312525439,"KICH_N_2"
"KICH","Normal",2.13599204422925,"KICH_N_3"
"KICH","Normal",1.9499804896895,"KICH_N_4"
"KICH","Normal",1.23370532803059,"KICH_N_5"
"KICH","Normal",0.926943608229261,"KICH_N_6"
"KICH","Normal",2.55010687294486,"KICH_N_7"
"KICH","Normal",0,"KICH_N_8"
"KICH","Normal",0.775304874199942,"KICH_N_9"
"KICH","Normal",0.140385952548652,"KICH_N_10"
"KICH","Normal",2.40611145863173,"KICH_N_11"
"KICH","Normal",1.13729796135899,"KICH_N_12"
"KICH","Normal",0.870123747899135,"KICH_N_13"
"KICH","Normal",3.83709628672794,"KICH_N_14"
"KICH","Normal",1.24983089316477,"KICH_N_15"
"KICH","Normal",0.934861257981654,"KICH_N_16"
"KICH","Normal",1.52975290758379,"KICH_N_17"
"KICH","Normal",0.0351210108708973,"KICH_N_18"
"KICH","Normal",1.68210282161253,"KICH_N_19"
"KICH","Normal",1.2129301466109,"KICH_N_20"
"KICH","Normal",1.66468080549899,"KICH_N_21"
"KICH","Normal",0.503964198724589,"KICH_N_22"
"KICH","Normal",0.471473633756518,"KICH_N_23"
"KICH","Normal",0.735128976853925,"KICH_N_24"
"KICH","Normal",0.675469049000647,"KICH_N_25"
"KICH","Normal",2.32910068082174,"KICH_N_26"
"KICH","Normal",2.55317715692135,"KICH_N_27"
"KICH","Normal",1.16434714504362,"KICH_N_28"
"KICH","Normal",1.00271145900713,"KICH_N_29"
"KICH","Normal",1.02662964313754,"KICH_N_30"
"KICH","Normal",1.34524988975729,"KICH_N_31"
"KICH","Normal",1.36738409443572,"KICH_N_32"
"KICH","Normal",1.52188821768733,"KICH_N_33"
"KICH","Normal",0.692517554637868,"KICH_N_34"
"KICH","Normal",0.612343596418617,"KICH_N_35"
"KICH","Normal",2.24752283847174,"KICH_N_36"
"KICH","Normal",0.850958818592214,"KICH_N_37"
"KICH","Normal",1.53229726365523,"KICH_N_38"
"KICH","Normal",1.24428428043221,"KICH_N_39"
"KICH","Normal",0.523581193754337,"KICH_N_40"
"KICH","Normal",1.76271023500408,"KICH_N_41"
"KICH","Normal",1.42834460626924,"KICH_N_42"
"KICH","Normal",2.40968739244488,"KICH_N_43"
"KICH","Normal",1.38382837517646,"KICH_N_44"
"KICH","Normal",1.02462410091419,"KICH_N_45"
"KICH","Normal",1.51249663811916,"KICH_N_46"
"KICH","Normal",0.341387388246601,"KICH_N_47"
"KIRC","Tumor",3.33154600982942,"KIRC_T_1"
"KIRC","Tumor",3.78059065935797,"KIRC_T_2"
"KIRC","Tumor",2.5243896290638,"KIRC_T_3"
"KIRC","Tumor",1.85005062629459,"KIRC_T_4"
"KIRC","Tumor",3.39655619522112,"KIRC_T_5"
"KIRC","Tumor",2.45797544734151,"KIRC_T_6"
"KIRC","Tumor",3.83445353071723,"KIRC_T_7"
"KIRC","Tumor",1.80827473872471,"KIRC_T_8"
"KIRC","Tumor",4.87144486832674,"KIRC_T_9"
"KIRC","Tumor",4.67548171164502,"KIRC_T_10"
"KIRC","Tumor",2.25100733817453,"KIRC_T_11"
"KIRC","Tumor",4.67965678021008,"KIRC_T_12"
"KIRC","Tumor",1.80941618639134,"KIRC_T_13"
"KIRC","Tumor",2.91653115800121,"KIRC_T_14"
"KIRC","Tumor",3.1720717602968,"KIRC_T_15"
"KIRC","Tumor",4.19000675883814,"KIRC_T_16"
"KIRC","Tumor",3.87332602319417,"KIRC_T_17"
"KIRC","Tumor",1.75640470291984,"KIRC_T_18"
"KIRC","Tumor",2.54648637581388,"KIRC_T_19"
"KIRC","Tumor",3.06478609260187,"KIRC_T_20"
"KIRC","Tumor",3.82491563607091,"KIRC_T_21"
"KIRC","Tumor",4.51790361400441,"KIRC_T_22"
"KIRC","Tumor",2.62598578963541,"KIRC_T_23"
"KIRC","Tumor",3.68481141246649,"KIRC_T_24"
"KIRC","Tumor",3.44060981015796,"KIRC_T_25"
"KIRC","Tumor",3.03098370501387,"KIRC_T_26"
"KIRC","Tumor",3.18737091264483,"KIRC_T_27"
"KIRC","Tumor",2.57840619638436,"KIRC_T_28"
"KIRC","Tumor",3.17568932506216,"KIRC_T_29"
"KIRC","Tumor",4.84301264548526,"KIRC_T_30"
"KIRC","Tumor",0.853553793705912,"KIRC_T_31"
"KIRC","Tumor",2.94863072438436,"KIRC_T_32"
"KIRC","Tumor",2.17853417738429,"KIRC_T_33"
"KIRC","Tumor",4.08222249027843,"KIRC_T_34"
"KIRC","Tumor",3.81600509497541,"KIRC_T_35"
"KIRC","Tumor",0.938551207499633,"KIRC_T_36"
"KIRC","Tumor",3.18777573446233,"KIRC_T_37"
"KIRC","Tumor",5.85714611166356,"KIRC_T_38"
"KIRC","Tumor",3.37408869910385,"KIRC_T_39"
"KIRC","Tumor",4.54846924655481,"KIRC_T_40"
"KIRC","Tumor",3.53914372963799,"KIRC_T_41"
"KIRC","Tumor",4.64034699440957,"KIRC_T_42"
"KIRC","Tumor",2.77154405902452,"KIRC_T_43"
"KIRC","Tumor",3.66648746188805,"KIRC_T_44"
"KIRC","Tumor",3.17297097188428,"KIRC_T_45"
"KIRC","Tumor",3.71434242434677,"KIRC_T_46"
"KIRC","Tumor",1.00633139215545,"KIRC_T_47"
"KIRC","Tumor",1.9830780334826,"KIRC_T_48"
"KIRC","Tumor",3.09563721997265,"KIRC_T_49"
"KIRC","Tumor",2.84599688681421,"KIRC_T_50"
"KIRC","Tumor",4.21345958151587,"KIRC_T_51"
"KIRC","Tumor",2.96039617396287,"KIRC_T_52"
"KIRC","Tumor",3.24988988717682,"KIRC_T_53"
"KIRC","Tumor",4.27970410135528,"KIRC_T_54"
"KIRC","Tumor",3.93625178535624,"KIRC_T_55"
"KIRC","Tumor",2.98308057131934,"KIRC_T_56"
"KIRC","Tumor",3.91448776354854,"KIRC_T_57"
"KIRC","Tumor",3.34092881456852,"KIRC_T_58"
"KIRC","Tumor",3.7164812313573,"KIRC_T_59"
"KIRC","Tumor",4.09511068489642,"KIRC_T_60"
"KIRC","Tumor",2.56785464983519,"KIRC_T_61"
"KIRC","Tumor",1.68879089528196,"KIRC_T_62"
"KIRC","Tumor",4.22808600428567,"KIRC_T_63"
"KIRC","Tumor",1.66610349358251,"KIRC_T_64"
"KIRC","Tumor",3.46303088138482,"KIRC_T_65"
"KIRC","Tumor",2.84884059021014,"KIRC_T_66"
"KIRC","Tumor",4.0113767561341,"KIRC_T_67"
"KIRC","Tumor",5.5166857952945,"KIRC_T_68"
"KIRC","Tumor",2.59870873221026,"KIRC_T_69"
"KIRC","Tumor",3.13646429196898,"KIRC_T_70"
"KIRC","Tumor",3.52997455790008,"KIRC_T_71"
"KIRC","Tumor",2.41600466819024,"KIRC_T_72"
"KIRC","Tumor",2.84685628109033,"KIRC_T_73"
"KIRC","Tumor",1.97444697766585,"KIRC_T_74"
"KIRC","Tumor",1.58935073656976,"KIRC_T_75"
"KIRC","Tumor",2.32020137711997,"KIRC_T_76"
"KIRC","Tumor",3.48381128607909,"KIRC_T_77"
"KIRC","Tumor",3.2469127864592,"KIRC_T_78"
"KIRC","Tumor",2.30270051918675,"KIRC_T_79"
"KIRC","Tumor",2.79372653685612,"KIRC_T_80"
"KIRC","Tumor",2.76471005379382,"KIRC_T_81"
"KIRC","Tumor",2.60020719088336,"KIRC_T_82"
"KIRC","Tumor",2.21705747899783,"KIRC_T_83"
"KIRC","Tumor",3.58209859589367,"KIRC_T_84"
"KIRC","Tumor",3.80572550164158,"KIRC_T_85"
"KIRC","Tumor",2.62448100126547,"KIRC_T_86"
"KIRC","Tumor",4.63696274741068,"KIRC_T_87"
"KIRC","Tumor",4.2730978728954,"KIRC_T_88"
"KIRC","Normal",1.90264431743933,"KIRC_N_1"
"KIRC","Normal",3.10370877133239,"KIRC_N_2"
"KIRC","Normal",2.37461230573957,"KIRC_N_3"
"KIRC","Normal",2.68806136744793,"KIRC_N_4"
"KIRC","Normal",3.39405666473636,"KIRC_N_5"
"KIRC","Normal",2.81558234722483,"KIRC_N_6"
"KIRC","Normal",2.26940546884804,"KIRC_N_7"
"KIRC","Normal",2.18923363321068,"KIRC_N_8"
"KIRC","Normal",3.01997823509088,"KIRC_N_9"
"KIRC","Normal",3.03520450448484,"KIRC_N_10"
"KIRC","Normal",2.40888309794439,"KIRC_N_11"
"KIRC","Normal",3.03665600075956,"KIRC_N_12"
"KIRC","Normal",2.02477083374128,"KIRC_N_13"
"KIRC","Normal",4.18706727776242,"KIRC_N_14"
"KIRC","Normal",1.62320910732541,"KIRC_N_15"
"KIRC","Normal",4.07432531402248,"KIRC_N_16"
"KIRC","Normal",2.85996813498293,"KIRC_N_17"
"KIRC","Normal",2.76147727483941,"KIRC_N_18"
"KIRC","Normal",1.69739788628005,"KIRC_N_19"
"KIRC","Normal",3.38435991679865,"KIRC_N_20"
"KIRC","Normal",3.79293661285773,"KIRC_N_21"
"KIRC","Normal",1.94412440011309,"KIRC_N_22"
"KIRC","Normal",3.32434225660857,"KIRC_N_23"
"KIRC","Normal",3.82358017107525,"KIRC_N_24"
"KIRC","Normal",4.133897900657,"KIRC_N_25"
"KIRC","Normal",2.072909672689,"KIRC_N_26"
"KIRC","Normal",1.94973838959091,"KIRC_N_27"
"KIRP","Tumor",2.32001358611243,"KIRP_T_1"
"KIRP","Tumor",2.45864995199345,"KIRP_T_2"
"KIRP","Tumor",4.30092081397721,"KIRP_T_3"
"KIRP","Tumor",3.02290627469799,"KIRP_T_4"
"KIRP","Tumor",4.15698291228578,"KIRP_T_5"
"KIRP","Tumor",2.69096824527063,"KIRP_T_6"
"KIRP","Tumor",4.11617348192772,"KIRP_T_7"
"KIRP","Tumor",3.27043074057743,"KIRP_T_8"
"KIRP","Tumor",3.07482913087454,"KIRP_T_9"
"KIRP","Tumor",1.3242896205908,"KIRP_T_10"
"KIRP","Tumor",1.76733048796653,"KIRP_T_11"
"KIRP","Tumor",3.90012901072322,"KIRP_T_12"
"KIRP","Tumor",1.89447367305815,"KIRP_T_13"
"KIRP","Tumor",2.12325494836856,"KIRP_T_14"
"KIRP","Tumor",3.35272001427728,"KIRP_T_15"
"KIRP","Tumor",4.10474713040004,"KIRP_T_16"
"KIRP","Tumor",2.89552327769265,"KIRP_T_17"
"KIRP","Tumor",4.01927819403382,"KIRP_T_18"
"KIRP","Tumor",1.92996549556493,"KIRP_T_19"
"KIRP","Tumor",4.19245705505102,"KIRP_T_20"
"KIRP","Tumor",3.95226178707728,"KIRP_T_21"
"KIRP","Tumor",2.65604824168306,"KIRP_T_22"
"KIRP","Tumor",3.49570850750252,"KIRP_T_23"
"KIRP","Tumor",4.39467146682192,"KIRP_T_24"
"KIRP","Tumor",2.18656185372855,"KIRP_T_25"
"KIRP","Tumor",2.29704171641028,"KIRP_T_26"
"KIRP","Tumor",3.219436551892,"KIRP_T_27"
"KIRP","Tumor",2.76728906450193,"KIRP_T_28"
"KIRP","Tumor",2.94186254087791,"KIRP_T_29"
"KIRP","Tumor",3.8334387906685,"KIRP_T_30"
"KIRP","Tumor",3.40780100547958,"KIRP_T_31"
"KIRP","Tumor",4.71419238148341,"KIRP_T_32"
"KIRP","Tumor",2.16524093031607,"KIRP_T_33"
"KIRP","Tumor",3.70878828576532,"KIRP_T_34"
"KIRP","Tumor",3.21402971278199,"KIRP_T_35"
"KIRP","Tumor",2.21863813657923,"KIRP_T_36"
"KIRP","Tumor",1.49326807703384,"KIRP_T_37"
"KIRP","Tumor",3.8521079269612,"KIRP_T_38"
"KIRP","Tumor",3.10635668102383,"KIRP_T_39"
"KIRP","Tumor",1.89779181271838,"KIRP_T_40"
"KIRP","Tumor",3.48205100097327,"KIRP_T_41"
"KIRP","Tumor",3.09137824843622,"KIRP_T_42"
"KIRP","Tumor",4.7870336757602,"KIRP_T_43"
"KIRP","Tumor",2.26363295281712,"KIRP_T_44"
"KIRP","Tumor",4.029972540453,"KIRP_T_45"
"KIRP","Tumor",2.54823256725269,"KIRP_T_46"
"KIRP","Tumor",1.73037202060591,"KIRP_T_47"
"KIRP","Tumor",4.36710540163494,"KIRP_T_48"
"KIRP","Tumor",0.910068055637421,"KIRP_T_49"
"KIRP","Tumor",3.46149548555048,"KIRP_T_50"
"KIRP","Tumor",3.74036201002954,"KIRP_T_51"
"KIRP","Tumor",3.59404218442208,"KIRP_T_52"
"KIRP","Tumor",2.5854547427454,"KIRP_T_53"
"KIRP","Tumor",2.26725663547724,"KIRP_T_54"
"KIRP","Tumor",3.66919836292904,"KIRP_T_55"
"KIRP","Tumor",3.29516920821608,"KIRP_T_56"
"KIRP","Tumor",2.0489096873185,"KIRP_T_57"
"KIRP","Tumor",2.21780181827645,"KIRP_T_58"
"KIRP","Tumor",2.11963582559451,"KIRP_T_59"
"KIRP","Tumor",1.28711061858512,"KIRP_T_60"
"KIRP","Tumor",4.24315438000076,"KIRP_T_61"
"KIRP","Tumor",3.0495572730602,"KIRP_T_62"
"KIRP","Tumor",2.80868966150568,"KIRP_T_63"
"KIRP","Tumor",4.66548510473712,"KIRP_T_64"
"KIRP","Tumor",3.80001497900955,"KIRP_T_65"
"KIRP","Tumor",4.74614459747375,"KIRP_T_66"
"KIRP","Tumor",5.46836992255016,"KIRP_T_67"
"KIRP","Normal",1.75633987472583,"KIRP_N_1"
"KIRP","Normal",3.01564459761866,"KIRP_N_2"
"KIRP","Normal",1.99888424381372,"KIRP_N_3"
"KIRP","Normal",2.93252126864253,"KIRP_N_4"
"KIRP","Normal",2.57214565034169,"KIRP_N_5"
"KIRP","Normal",1.54243789669138,"KIRP_N_6"
"KIRP","Normal",2.05680141204186,"KIRP_N_7"
"KIRP","Normal",3.39737760466616,"KIRP_N_8"
"KIRP","Normal",3.41174850938368,"KIRP_N_9"
"KIRP","Normal",4.29374626006052,"KIRP_N_10"
"KIRP","Normal",2.6864233939002,"KIRP_N_11"
"KIRP","Normal",1.49262618943431,"KIRP_N_12"
"KIRP","Normal",2.0745540190079,"KIRP_N_13"
"KIRP","Normal",3.01607844449214,"KIRP_N_14"
"KIRP","Normal",4.2093967085358,"KIRP_N_15"
"KIRP","Normal",2.7772949393718,"KIRP_N_16"
"KIRP","Normal",3.6015971007228,"KIRP_N_17"
"KIRP","Normal",3.30375268437383,"KIRP_N_18"
"KIRP","Normal",1.75481434292616,"KIRP_N_19"
"KIRP","Normal",2.55239751880814,"KIRP_N_20"
"KIRP","Normal",3.73349686969817,"KIRP_N_21"
"LAML","Tumor",3.60733528491984,"LAML_T_1"
"LAML","Tumor",3.93123312274445,"LAML_T_2"
"LAML","Tumor",2.00025407451732,"LAML_T_3"
"LAML","Tumor",0.729578839783584,"LAML_T_4"
"LAML","Tumor",3.73273043938332,"LAML_T_5"
"LAML","Tumor",1.63344344736804,"LAML_T_6"
"LAML","Tumor",2.9770724709925,"LAML_T_7"
"LAML","Tumor",1.72118659349112,"LAML_T_8"
"LAML","Tumor",3.03650737908468,"LAML_T_9"
"LAML","Tumor",2.75527288118574,"LAML_T_10"
"LAML","Tumor",4.3211687635124,"LAML_T_11"
"LAML","Tumor",2.80854656285028,"LAML_T_12"
"LAML","Tumor",2.34733682556337,"LAML_T_13"
"LAML","Tumor",2.58666697606955,"LAML_T_14"
"LAML","Tumor",2.68458339913259,"LAML_T_15"
"LAML","Tumor",2.32547716779396,"LAML_T_16"
"LAML","Tumor",3.09404329734396,"LAML_T_17"
"LAML","Tumor",2.55386018790115,"LAML_T_18"
"LAML","Tumor",2.66057404886352,"LAML_T_19"
"LAML","Tumor",3.9999190976131,"LAML_T_20"
"LAML","Tumor",1.39434253763928,"LAML_T_21"
"LAML","Tumor",2.40867454335553,"LAML_T_22"
"LAML","Tumor",3.52502106872345,"LAML_T_23"
"LAML","Tumor",4.91115082900635,"LAML_T_24"
"LAML","Tumor",3.11706699283532,"LAML_T_25"
"LAML","Tumor",0.553450244461151,"LAML_T_26"
"LAML","Tumor",4.23246283928542,"LAML_T_27"
"LAML","Tumor",2.81934619239965,"LAML_T_28"
"LAML","Tumor",2.81841895397993,"LAML_T_29"
"LAML","Tumor",2.65458699204517,"LAML_T_30"
"LAML","Tumor",3.30047002609969,"LAML_T_31"
"LAML","Tumor",4.14206277041753,"LAML_T_32"
"LAML","Tumor",3.04898442282323,"LAML_T_33"
"LAML","Tumor",1.45567674024509,"LAML_T_34"
"LAML","Tumor",3.17499247517127,"LAML_T_35"
"LAML","Tumor",4.24381180206419,"LAML_T_36"
"LAML","Tumor",4.51626844192428,"LAML_T_37"
"LAML","Tumor",2.61789512426904,"LAML_T_38"
"LAML","Tumor",3.84885873184234,"LAML_T_39"
"LAML","Tumor",1.7816545040318,"LAML_T_40"
"LAML","Tumor",5.16980625717189,"LAML_T_41"
"LAML","Tumor",3.46159007689835,"LAML_T_42"
"LAML","Tumor",2.61772073737632,"LAML_T_43"
"LAML","Tumor",4.08101598756853,"LAML_T_44"
"LAML","Tumor",2.56545454762214,"LAML_T_45"
"LAML","Tumor",2.11798625588833,"LAML_T_46"
"LAML","Tumor",2.59365711180945,"LAML_T_47"
"LAML","Tumor",3.06756012338479,"LAML_T_48"
"LAML","Tumor",3.79839524850762,"LAML_T_49"
"LAML","Tumor",2.57317845776181,"LAML_T_50"
"LAML","Tumor",2.93677496348242,"LAML_T_51"
"LAML","Tumor",3.93872563150334,"LAML_T_52"
"LAML","Tumor",2.66704217713365,"LAML_T_53"
"LAML","Tumor",3.50896417827312,"LAML_T_54"
"LAML","Tumor",3.42952889152448,"LAML_T_55"
"LAML","Tumor",2.2674656956167,"LAML_T_56"
"LAML","Tumor",2.06158718790231,"LAML_T_57"
"LAML","Tumor",2.29577364170756,"LAML_T_58"
"LAML","Tumor",1.11463904703725,"LAML_T_59"
"LAML","Tumor",2.66527864771081,"LAML_T_60"
"LAML","Tumor",4.38955224393101,"LAML_T_61"
"LAML","Tumor",3.56650747957169,"LAML_T_62"
"LAML","Tumor",2.08984607784673,"LAML_T_63"
"LAML","Tumor",2.46938846537904,"LAML_T_64"
"LAML","Tumor",3.63666189530296,"LAML_T_65"
"LAML","Tumor",4.40986109638187,"LAML_T_66"
"LAML","Tumor",2.59541096253122,"LAML_T_67"
"LAML","Tumor",1.618271397003,"LAML_T_68"
"LAML","Tumor",1.86251788589632,"LAML_T_69"
"LAML","Tumor",3.95341208772232,"LAML_T_70"
"LAML","Tumor",2.28220822966042,"LAML_T_71"
"LAML","Tumor",4.61386371292297,"LAML_T_72"
"LAML","Tumor",3.41363371757475,"LAML_T_73"
"LAML","Tumor",3.1816352414613,"LAML_T_74"
"LAML","Tumor",4.3030405368391,"LAML_T_75"
"LAML","Tumor",1.19723767035392,"LAML_T_76"
"LAML","Tumor",3.95334970799492,"LAML_T_77"
"LAML","Tumor",4.57006796185098,"LAML_T_78"
"LAML","Tumor",1.95332832302156,"LAML_T_79"
"LAML","Tumor",2.62557145334948,"LAML_T_80"
"LAML","Tumor",3.30603188716065,"LAML_T_81"
"LAML","Tumor",1.50490158316438,"LAML_T_82"
"LAML","Tumor",3.05678638670074,"LAML_T_83"
"LAML","Tumor",2.33242778390949,"LAML_T_84"
"LAML","Tumor",3.2349118227662,"LAML_T_85"
"LAML","Tumor",2.64173579428036,"LAML_T_86"
"LAML","Tumor",3.52307020282507,"LAML_T_87"
"LAML","Tumor",2.74222933621211,"LAML_T_88"
"LAML","Tumor",2.3968012455836,"LAML_T_89"
"LAML","Tumor",3.23652682772205,"LAML_T_90"
"LAML","Tumor",3.47950304297322,"LAML_T_91"
"LAML","Tumor",3.43843964185697,"LAML_T_92"
"LAML","Tumor",3.15350123353393,"LAML_T_93"
"LAML","Tumor",2.18711651994082,"LAML_T_94"
"LAML","Tumor",1.57803303450745,"LAML_T_95"
"LAML","Tumor",4.50045804844926,"LAML_T_96"
"LAML","Normal",2.243654875575,"LAML_N_1"
"LAML","Normal",2.34363259259579,"LAML_N_2"
"LAML","Normal",2.95501660196821,"LAML_N_3"
"LAML","Normal",2.54243051688263,"LAML_N_4"
"LAML","Normal",1.74103845188141,"LAML_N_5"
"LAML","Normal",2.17299801549847,"LAML_N_6"
"LAML","Normal",1.34982473200179,"LAML_N_7"
"LAML","Normal",1.63149978920787,"LAML_N_8"
"LAML","Normal",2.28943645523459,"LAML_N_9"
"LAML","Normal",0.966619266243059,"LAML_N_10"
"LAML","Normal",1.05429133166974,"LAML_N_11"
"LAML","Normal",3.28717747089187,"LAML_N_12"
"LAML","Normal",1.94383017197385,"LAML_N_13"
"LAML","Normal",0.923771927701809,"LAML_N_14"
"LAML","Normal",2.31483471979982,"LAML_N_15"
"LAML","Normal",3.46198072512021,"LAML_N_16"
"LAML","Normal",2.93492874889071,"LAML_N_17"
"LAML","Normal",2.75823187002591,"LAML_N_18"
"LAML","Normal",3.35212204116687,"LAML_N_19"
"LAML","Normal",1.78792415846228,"LAML_N_20"
"LAML","Normal",2.98887666442463,"LAML_N_21"
"LAML","Normal",1.93545681871991,"LAML_N_22"
"LAML","Normal",2.40573666043301,"LAML_N_23"
"LAML","Normal",4.1766975668151,"LAML_N_24"
"LAML","Normal",3.18067282791041,"LAML_N_25"
"LAML","Normal",3.01953148231677,"LAML_N_26"
"LAML","Normal",1.51846298188847,"LAML_N_27"
"LAML","Normal",1.77613657534723,"LAML_N_28"
"LAML","Normal",4.23241849555228,"LAML_N_29"
"LAML","Normal",1.53048470016435,"LAML_N_30"
"LAML","Normal",2.57670881157106,"LAML_N_31"
"LAML","Normal",3.11918215905266,"LAML_N_32"
